id,sex_cat_sen,age_sen,race_cat_sen,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree_cat,went_to_jail_cat,days_jail,predict_feat,age_sen_cat
6097,Male,26,Caucasian,0,0,0,2,F,True,1,1,25_to_45
10799,Female,22,African-American,0,0,0,0,F,True,2,0,18_to_25
1331,Male,23,African-American,0,3,1,6,F,True,136,1,18_to_25
3229,Male,26,Caucasian,0,0,0,2,F,False,1,0,25_to_45
10899,Male,25,Caucasian,0,0,0,7,M,True,4,0,25_to_45
512,Female,25,African-American,0,0,0,2,F,False,2,0,25_to_45
8857,Male,27,Caucasian,0,0,0,0,M,False,3,0,25_to_45
3506,Male,26,African-American,0,0,0,7,M,False,1,1,25_to_45
102,Male,22,Hispanic,0,0,0,1,F,False,2,0,18_to_25
423,Male,37,Caucasian,0,0,0,3,F,False,3,0,25_to_45
2782,Male,44,African-American,2,0,0,19,M,True,18,1,25_to_45
2026,Male,27,African-American,0,0,0,4,F,True,2,0,25_to_45
2669,Male,65,Caucasian,0,0,0,4,M,False,0,0,65_and_over
10463,Male,23,African-American,0,2,1,3,M,True,10,0,18_to_25
926,Male,28,African-American,0,0,0,5,M,False,2,0,25_to_45
8681,Male,33,African-American,0,0,0,12,F,True,3,1,25_to_45
5754,Male,34,African-American,0,0,0,13,F,True,1,0,25_to_45
10150,Male,28,African-American,0,0,0,3,M,False,9,0,25_to_45
4804,Male,67,Hispanic,0,0,0,2,F,False,99,0,65_and_over
3427,Female,42,Caucasian,0,0,0,0,M,False,2,0,25_to_45
1506,Female,36,Caucasian,0,0,0,4,F,False,169,1,25_to_45
7922,Male,37,African-American,0,0,0,8,F,False,2,0,25_to_45
10420,Male,28,Caucasian,0,0,0,4,F,True,61,0,25_to_45
5279,Male,24,Other,0,0,0,0,M,True,2,0,18_to_25
872,Male,38,African-American,0,0,0,15,F,False,1,0,25_to_45
1048,Male,44,African-American,0,0,0,14,F,False,2,1,25_to_45
6165,Male,34,Caucasian,0,0,0,5,M,False,7,0,25_to_45
10699,Male,57,African-American,0,0,0,28,F,True,3,1,45_to_65
2321,Male,33,African-American,0,0,0,7,M,True,2,0,25_to_45
8543,Male,20,African-American,0,1,0,1,F,True,2,1,18_to_25
1667,Male,20,Caucasian,0,0,0,0,M,True,1,0,18_to_25
2276,Male,37,Other,0,0,0,6,M,False,2,0,25_to_45
10035,Female,53,African-American,0,0,0,0,F,False,2,0,45_to_65
5123,Male,31,African-American,0,0,0,3,F,True,16,0,25_to_45
5022,Male,59,African-American,0,0,0,8,F,True,6,0,45_to_65
10269,Male,29,Caucasian,0,0,0,0,F,False,1,0,25_to_45
4525,Male,29,Hispanic,0,0,0,0,F,False,7,0,25_to_45
4651,Male,38,African-American,0,0,0,0,F,False,6,1,25_to_45
5830,Male,25,Caucasian,0,0,0,2,F,False,43,0,25_to_45
2493,Female,32,Caucasian,0,0,0,6,F,True,9,0,25_to_45
3669,Female,41,Caucasian,0,0,0,12,F,True,11,0,25_to_45
3232,Female,46,African-American,0,0,0,0,F,False,2,0,45_to_65
6379,Male,22,Caucasian,0,0,1,1,F,False,1,0,18_to_25
10360,Male,29,Caucasian,0,0,0,0,F,False,14,0,25_to_45
1007,Female,33,African-American,0,0,0,0,F,False,2,0,25_to_45
8526,Female,26,African-American,0,0,0,0,M,False,7,1,25_to_45
9815,Female,33,African-American,0,0,0,2,F,False,3,0,25_to_45
8078,Female,58,Caucasian,0,0,0,0,M,False,1,0,45_to_65
8216,Male,27,African-American,0,0,0,3,M,False,38,0,25_to_45
10781,Male,47,African-American,0,0,0,1,F,True,1,0,45_to_65
5271,Female,28,Caucasian,0,0,0,0,F,False,1,0,25_to_45
8132,Male,22,African-American,0,1,2,1,F,False,3,0,18_to_25
1868,Male,23,African-American,0,0,0,0,M,False,1,1,18_to_25
3516,Male,28,Other,0,0,0,1,F,True,2,0,25_to_45
9627,Female,29,Caucasian,0,0,0,1,F,True,7,0,25_to_45
9808,Male,46,Caucasian,0,0,0,2,F,False,0,0,45_to_65
3743,Male,23,African-American,0,0,0,1,F,False,2,0,18_to_25
8062,Male,51,African-American,0,0,0,15,F,True,35,1,45_to_65
3842,Male,35,Hispanic,0,0,0,2,F,False,9,0,25_to_45
2056,Male,30,African-American,0,0,0,6,F,False,134,0,25_to_45
2813,Male,26,African-American,2,1,0,8,M,True,85,1,25_to_45
1377,Male,39,African-American,0,0,1,6,M,True,36,0,25_to_45
10721,Male,50,Caucasian,0,0,0,4,M,False,27,0,45_to_65
9529,Male,35,African-American,0,0,0,6,F,True,1,1,25_to_45
7894,Male,20,African-American,0,0,0,0,F,False,31,1,18_to_25
7444,Male,24,African-American,0,0,0,1,F,False,1,0,18_to_25
6034,Male,23,Caucasian,0,0,0,2,F,True,16,0,18_to_25
10226,Male,29,African-American,0,0,1,9,F,False,2,0,25_to_45
8771,Male,46,Hispanic,0,0,0,1,M,False,1,0,45_to_65
814,Male,32,Caucasian,0,0,0,1,F,True,1,0,25_to_45
3721,Female,64,Caucasian,0,0,0,1,F,False,2,0,45_to_65
6977,Female,45,Asian,0,0,0,6,F,True,2,0,45_to_65
10811,Male,34,Caucasian,0,0,0,1,F,False,2,0,25_to_45
7064,Male,27,African-American,0,0,0,6,M,False,2,0,25_to_45
9629,Female,24,African-American,0,0,0,7,F,False,2,1,18_to_25
10655,Female,42,Other,0,0,0,0,F,False,282,0,25_to_45
9157,Male,35,African-American,0,0,0,22,F,False,3,1,25_to_45
4940,Male,34,African-American,0,0,0,9,F,True,18,1,25_to_45
3175,Male,50,Caucasian,0,0,0,1,M,True,6,0,45_to_65
7131,Male,38,African-American,0,0,0,7,F,True,7,0,25_to_45
3782,Male,32,African-American,0,0,0,16,F,True,1,1,25_to_45
1704,Female,49,Caucasian,0,0,0,0,M,True,1,0,45_to_65
9903,Male,28,Hispanic,0,0,0,8,M,False,57,1,25_to_45
8049,Male,41,Caucasian,0,0,0,0,M,False,1,0,25_to_45
3719,Male,23,African-American,0,1,0,2,F,False,77,1,18_to_25
5742,Male,32,African-American,0,0,0,1,F,False,1,0,25_to_45
8452,Male,27,Caucasian,0,0,0,1,M,False,32,0,25_to_45
9298,Male,37,Hispanic,0,0,0,3,M,False,1,0,25_to_45
7896,Male,22,African-American,0,0,0,0,F,True,33,0,18_to_25
9467,Male,22,African-American,0,0,0,0,F,True,3,0,18_to_25
10355,Male,29,Other,0,0,0,5,F,False,259,0,25_to_45
8281,Female,39,Caucasian,0,0,0,3,F,False,2,0,25_to_45
8411,Male,25,African-American,0,0,0,7,F,False,19,0,25_to_45
2339,Female,27,Caucasian,0,0,0,1,F,False,0,0,25_to_45
10871,Female,43,Caucasian,0,0,0,0,M,False,1,0,25_to_45
7318,Male,25,African-American,0,0,0,3,F,False,0,0,25_to_45
1776,Male,21,African-American,0,0,0,0,F,True,2,1,18_to_25
10754,Female,22,Hispanic,0,0,0,0,M,False,1,0,18_to_25
9944,Male,43,Caucasian,0,0,0,0,F,True,2,0,25_to_45
7668,Male,57,Hispanic,0,0,0,0,M,False,110,0,45_to_65
2354,Male,24,African-American,0,0,0,0,F,True,10,0,18_to_25
4599,Male,59,African-American,0,0,0,13,F,True,243,0,45_to_65
225,Male,33,African-American,0,0,0,8,M,False,1,0,25_to_45
10012,Female,24,African-American,0,0,0,2,F,True,58,0,18_to_25
5768,Male,65,African-American,0,0,0,7,M,False,1,0,65_and_over
4978,Male,25,African-American,0,0,0,1,F,False,1,0,25_to_45
7228,Male,30,Caucasian,3,0,0,4,F,False,97,0,25_to_45
7121,Male,40,Asian,0,0,0,0,F,False,20,0,25_to_45
8750,Male,37,Hispanic,0,0,0,9,F,False,49,0,25_to_45
9076,Female,31,African-American,0,0,0,1,M,False,2,0,25_to_45
6046,Male,49,African-American,2,0,0,13,F,False,1,0,45_to_65
905,Male,32,Hispanic,0,0,0,1,F,False,1,0,25_to_45
10328,Male,25,African-American,0,0,0,1,F,False,0,0,25_to_45
7804,Male,33,African-American,0,0,0,3,F,True,12,0,25_to_45
5987,Male,33,Caucasian,0,0,0,5,F,False,120,0,25_to_45
7659,Male,33,Caucasian,0,0,0,1,F,False,4,0,25_to_45
6805,Male,22,African-American,0,0,0,0,F,False,150,0,18_to_25
4060,Male,37,African-American,0,0,0,3,M,False,1,0,25_to_45
2910,Male,42,Caucasian,0,0,0,0,M,False,1,0,25_to_45
5967,Female,40,African-American,0,0,0,13,F,False,108,1,25_to_45
4608,Male,20,African-American,0,1,1,1,F,False,6,1,18_to_25
8254,Female,34,Asian,0,0,0,1,F,False,3,0,25_to_45
922,Male,27,Caucasian,0,0,0,6,F,False,35,0,25_to_45
5349,Male,20,Caucasian,0,0,0,0,F,True,7,1,18_to_25
1566,Male,56,African-American,0,0,0,8,F,False,73,0,45_to_65
2526,Male,51,Caucasian,0,0,0,0,M,False,92,0,45_to_65
5331,Male,27,African-American,0,0,0,0,M,False,1,0,25_to_45
10544,Male,67,Caucasian,0,0,0,0,M,False,1,0,65_and_over
1768,Male,56,African-American,0,0,0,0,F,False,2,0,45_to_65
7758,Male,46,Other,0,0,0,0,F,True,1,0,45_to_65
3973,Female,50,Caucasian,0,0,0,2,F,True,1,0,45_to_65
4018,Male,54,African-American,0,0,0,0,M,False,2,0,45_to_65
1103,Male,22,African-American,0,0,0,0,F,False,1,1,18_to_25
6395,Male,57,Caucasian,0,0,0,1,M,False,0,0,45_to_65
5148,Male,27,Caucasian,0,0,0,0,M,True,1,0,25_to_45
7756,Male,25,Other,0,0,0,3,F,False,2,1,25_to_45
5969,Male,33,Caucasian,0,0,0,0,M,True,1,0,25_to_45
8010,Male,23,Caucasian,0,0,0,0,M,False,1,0,18_to_25
7192,Female,70,Other,0,0,0,0,F,False,1,0,65_and_over
2913,Male,30,African-American,0,3,0,18,M,False,18,1,25_to_45
7511,Male,20,African-American,0,0,0,0,F,True,2,0,18_to_25
3090,Male,25,African-American,0,0,0,1,F,False,2,0,25_to_45
5096,Female,38,African-American,0,0,0,0,M,False,2,0,25_to_45
7448,Female,31,African-American,0,0,0,0,F,False,0,0,25_to_45
6021,Male,33,Caucasian,0,0,0,3,M,False,12,0,25_to_45
3642,Male,41,African-American,0,0,0,3,F,True,2,0,25_to_45
1399,Male,29,Caucasian,0,0,0,2,F,False,2,0,25_to_45
4438,Female,61,Caucasian,0,0,0,0,M,False,1,0,45_to_65
7120,Male,54,Caucasian,0,0,0,2,F,True,30,0,45_to_65
3655,Male,55,African-American,0,0,0,1,F,False,1,0,45_to_65
9643,Male,43,Caucasian,0,0,0,0,F,False,3,0,25_to_45
1460,Female,21,Hispanic,0,0,0,0,M,False,1,0,18_to_25
6081,Female,34,Caucasian,0,0,0,3,M,False,11,0,25_to_45
7576,Male,31,African-American,0,0,0,1,F,False,0,1,25_to_45
2297,Male,21,Caucasian,0,0,0,5,F,True,2,1,18_to_25
8432,Male,30,African-American,0,0,0,18,M,False,2,1,25_to_45
4610,Male,27,African-American,0,0,0,7,F,True,5,1,25_to_45
7958,Male,58,Caucasian,0,0,0,5,M,False,3,0,45_to_65
5904,Male,26,African-American,0,0,0,4,F,False,1,1,25_to_45
9476,Female,30,African-American,0,0,0,3,F,False,1,0,25_to_45
5654,Male,42,African-American,0,0,0,0,F,False,1,0,25_to_45
1966,Male,21,Hispanic,0,0,0,0,F,False,2,0,18_to_25
7500,Female,25,African-American,0,0,0,1,F,False,14,0,25_to_45
3692,Male,41,African-American,0,0,0,8,F,False,2,0,25_to_45
1410,Male,27,African-American,0,0,0,1,F,False,4,0,25_to_45
10069,Female,36,Caucasian,0,0,0,0,F,False,2,0,25_to_45
1342,Male,32,African-American,0,0,0,1,F,False,2,0,25_to_45
9061,Male,20,African-American,0,3,0,3,F,True,0,1,18_to_25
864,Male,24,Hispanic,0,0,0,8,F,False,0,1,18_to_25
4112,Male,21,African-American,0,0,0,1,F,False,3,0,18_to_25
6749,Female,24,Caucasian,0,0,0,0,M,False,1,1,18_to_25
4574,Male,31,Caucasian,0,0,0,9,F,True,117,1,25_to_45
10838,Female,27,African-American,0,0,1,3,F,True,3,0,25_to_45
5465,Female,21,African-American,0,0,0,0,F,True,34,1,18_to_25
6161,Male,31,African-American,0,0,0,6,F,False,42,0,25_to_45
7384,Male,23,African-American,0,0,0,1,F,False,0,0,18_to_25
9743,Male,31,African-American,0,0,0,1,F,False,1,1,25_to_45
9325,Male,50,Hispanic,0,0,0,3,F,True,34,1,45_to_65
2180,Male,39,Other,0,0,0,1,F,True,1,0,25_to_45
5347,Male,42,African-American,0,0,0,5,F,False,3,0,25_to_45
9548,Female,52,Caucasian,0,0,0,6,F,False,7,0,45_to_65
3468,Male,35,African-American,0,0,0,3,F,False,0,1,25_to_45
6551,Male,40,Caucasian,0,0,0,1,M,False,2,0,25_to_45
5435,Male,24,Other,0,0,0,2,M,False,3,1,18_to_25
8418,Male,44,Caucasian,0,0,0,0,F,False,5,0,25_to_45
151,Male,19,African-American,0,0,0,1,M,True,10,0,18_to_25
1518,Male,24,Hispanic,0,0,0,1,F,True,14,0,18_to_25
1718,Male,25,African-American,0,1,0,11,F,True,7,1,25_to_45
9297,Male,61,African-American,0,0,0,2,M,False,1,1,45_to_65
3457,Male,48,African-American,0,0,0,1,F,False,1,0,45_to_65
2682,Male,25,African-American,0,0,0,1,F,False,3,0,25_to_45
5696,Male,44,Caucasian,0,0,0,4,M,True,2,0,25_to_45
5052,Male,44,Caucasian,0,0,0,0,F,False,12,0,25_to_45
9547,Male,26,Caucasian,0,0,0,0,M,False,2,0,25_to_45
10148,Male,31,African-American,0,0,0,11,M,True,2,0,25_to_45
7552,Male,31,Hispanic,0,0,0,1,F,False,0,0,25_to_45
5211,Male,29,Hispanic,0,0,0,0,F,False,0,0,25_to_45
2770,Female,22,Other,0,0,0,0,F,False,3,0,18_to_25
9417,Male,39,Caucasian,0,0,0,2,F,True,32,0,25_to_45
5564,Male,35,African-American,0,0,0,5,F,True,226,0,25_to_45
9550,Male,52,African-American,0,0,0,16,F,False,1,1,45_to_65
6222,Male,23,Other,0,0,0,0,F,False,4,0,18_to_25
7354,Female,49,Caucasian,0,0,0,4,M,False,4,0,45_to_65
7522,Male,36,African-American,0,0,0,7,F,True,2,0,25_to_45
6586,Female,53,Caucasian,0,0,0,6,F,True,11,0,45_to_65
1698,Female,22,Caucasian,0,0,0,0,M,False,0,0,18_to_25
4195,Female,31,African-American,0,0,0,0,M,True,2,0,25_to_45
10729,Male,33,African-American,0,0,0,0,F,True,1,0,25_to_45
1196,Male,31,Caucasian,0,0,0,0,M,False,6,0,25_to_45
9439,Male,28,African-American,0,0,0,2,F,True,1,0,25_to_45
24,Male,31,Caucasian,0,0,0,5,F,True,2,0,25_to_45
7077,Male,31,African-American,0,0,0,8,F,True,1,1,25_to_45
9376,Male,29,Other,0,0,0,0,F,False,2,0,25_to_45
2280,Male,20,African-American,9,0,0,9,F,True,65,0,18_to_25
5196,Male,33,Hispanic,0,0,0,1,F,False,0,0,25_to_45
9654,Male,48,African-American,0,0,0,3,F,False,2,0,45_to_65
7315,Male,24,African-American,0,0,0,2,M,False,2,0,18_to_25
1787,Male,24,African-American,0,0,0,0,F,False,5,0,18_to_25
4236,Male,35,African-American,0,0,0,7,F,True,2,0,25_to_45
3170,Female,27,African-American,0,0,0,0,M,True,7,1,25_to_45
1991,Male,39,African-American,0,0,0,5,F,True,27,1,25_to_45
10402,Male,55,Caucasian,0,0,0,2,M,False,14,0,45_to_65
402,Female,48,African-American,0,0,0,0,F,False,2,0,45_to_65
6453,Male,39,African-American,0,1,0,13,F,True,2,1,25_to_45
8093,Female,36,African-American,0,0,0,1,M,False,1,0,25_to_45
7173,Male,30,Other,0,0,0,2,F,False,0,1,25_to_45
2148,Female,38,African-American,0,0,0,14,F,True,5,1,25_to_45
6877,Female,35,African-American,0,0,0,2,F,False,2,0,25_to_45
5618,Male,51,Caucasian,0,0,0,1,M,False,0,0,45_to_65
1553,Male,51,Hispanic,0,0,0,0,F,False,2,0,45_to_65
5943,Male,37,Other,0,0,0,2,F,False,29,0,25_to_45
2353,Male,47,Caucasian,0,0,0,0,M,False,1,0,45_to_65
4130,Male,57,Caucasian,0,0,0,0,F,False,5,0,45_to_65
7775,Male,41,African-American,0,0,0,2,F,False,1,0,25_to_45
269,Male,56,Caucasian,0,0,0,0,F,False,2,0,45_to_65
2182,Female,26,African-American,0,0,0,1,F,True,28,0,25_to_45
9385,Male,55,Other,0,0,0,8,F,True,7,0,45_to_65
4692,Male,47,Caucasian,0,0,0,0,M,False,1,0,45_to_65
3420,Male,42,African-American,0,0,0,1,F,False,1,0,25_to_45
2834,Male,29,Native American,0,0,0,1,F,False,34,0,25_to_45
6584,Male,30,Caucasian,0,0,1,1,F,False,1,0,25_to_45
2731,Male,28,Hispanic,0,0,0,0,F,False,1,0,25_to_45
4372,Male,20,African-American,0,1,2,1,M,False,1,0,18_to_25
153,Male,30,African-American,0,0,0,1,F,False,1,0,25_to_45
4967,Male,32,African-American,0,3,0,10,F,False,4,0,25_to_45
3507,Male,60,Hispanic,0,0,0,0,F,False,2,0,45_to_65
9519,Male,33,Caucasian,0,0,0,6,F,False,153,0,25_to_45
4562,Male,28,African-American,0,0,0,9,M,False,2,0,25_to_45
6399,Male,35,Caucasian,0,0,0,5,F,False,1,0,25_to_45
8729,Male,36,Caucasian,0,0,0,12,F,False,14,0,25_to_45
1231,Male,26,Caucasian,0,0,0,0,M,False,10,0,25_to_45
2376,Male,26,African-American,0,1,3,14,F,True,0,1,25_to_45
8148,Male,61,Caucasian,0,0,0,0,M,False,7,0,45_to_65
3160,Male,22,African-American,0,0,0,1,F,True,7,0,18_to_25
10375,Male,23,African-American,0,0,0,0,M,True,1,0,18_to_25
10719,Male,33,African-American,0,0,0,2,M,False,2,0,25_to_45
10571,Male,21,Caucasian,0,2,1,3,F,True,2,1,18_to_25
5871,Male,54,Caucasian,0,0,0,2,F,False,98,0,45_to_65
8328,Male,26,Caucasian,0,0,3,10,M,True,1,1,25_to_45
8042,Male,43,Other,0,0,0,2,M,False,2,0,25_to_45
7395,Male,42,African-American,0,0,0,17,F,True,33,1,25_to_45
3340,Male,38,African-American,0,5,0,37,M,False,31,0,25_to_45
8364,Male,56,Other,0,0,0,0,M,False,8,0,45_to_65
8359,Male,48,Caucasian,0,0,0,0,F,True,69,1,45_to_65
3885,Male,50,Caucasian,0,0,0,2,M,True,1,0,45_to_65
4120,Male,39,Caucasian,0,0,0,2,M,False,3,0,25_to_45
6336,Male,40,African-American,0,0,0,5,F,False,56,1,25_to_45
2624,Male,51,African-American,0,0,0,0,F,False,2,0,45_to_65
71,Male,29,Caucasian,0,0,0,1,F,True,1,0,25_to_45
6892,Male,20,African-American,0,0,1,1,F,False,2,0,18_to_25
355,Male,30,African-American,0,0,0,4,F,False,0,0,25_to_45
9965,Male,20,Caucasian,0,0,0,1,F,False,1,0,18_to_25
1909,Male,57,Caucasian,0,0,0,0,M,False,2,0,45_to_65
8999,Male,21,African-American,0,0,3,0,F,True,7,1,18_to_25
8304,Female,27,Caucasian,0,0,0,6,F,False,2,1,25_to_45
6929,Male,39,Caucasian,0,0,0,0,F,False,6,0,25_to_45
8807,Male,21,Hispanic,0,0,3,1,F,False,1,1,18_to_25
10623,Male,59,Other,0,0,0,20,F,False,199,0,45_to_65
9754,Male,29,African-American,0,0,0,3,F,True,1,0,25_to_45
1548,Male,28,African-American,0,0,0,6,F,True,1,1,25_to_45
7234,Male,37,Hispanic,0,0,0,1,F,False,2,0,25_to_45
1488,Male,32,African-American,0,1,0,5,M,False,0,0,25_to_45
9689,Male,26,African-American,0,0,0,4,M,False,15,0,25_to_45
9244,Male,24,African-American,0,0,1,1,F,False,1,0,18_to_25
4639,Female,39,Hispanic,0,0,2,10,F,True,1,0,25_to_45
5632,Female,42,Caucasian,0,0,0,5,M,True,7,0,25_to_45
3965,Male,67,Caucasian,0,0,0,0,M,False,1,0,65_and_over
10219,Female,20,Caucasian,0,0,0,0,F,True,19,1,18_to_25
8447,Male,30,Other,0,0,0,13,F,True,2,1,25_to_45
9359,Male,36,Caucasian,0,0,0,3,M,False,0,0,25_to_45
2683,Male,47,Caucasian,0,0,0,0,M,False,2,0,45_to_65
7330,Female,32,African-American,0,0,0,3,F,True,1,0,25_to_45
4616,Male,24,African-American,0,0,0,4,F,False,52,1,18_to_25
1827,Male,25,African-American,0,0,0,5,F,False,58,0,25_to_45
8897,Male,32,African-American,0,0,0,0,F,False,3,0,25_to_45
5149,Male,29,African-American,0,0,0,5,F,True,1,1,25_to_45
2416,Female,32,Caucasian,0,0,0,1,M,False,29,0,25_to_45
6462,Male,23,African-American,0,0,2,3,F,True,1,1,18_to_25
5350,Female,32,Caucasian,0,0,0,2,F,False,33,1,25_to_45
2127,Male,33,African-American,0,0,0,16,M,True,1,0,25_to_45
4036,Male,31,African-American,0,1,0,3,F,False,1,0,25_to_45
4769,Male,40,Caucasian,0,0,0,1,F,False,42,0,25_to_45
8943,Female,51,African-American,0,0,0,4,F,False,61,0,45_to_65
9552,Male,27,Hispanic,0,0,0,1,F,False,3,0,25_to_45
1241,Male,34,Caucasian,0,0,0,1,M,True,1,0,25_to_45
2932,Male,36,African-American,0,0,0,2,F,False,1,0,25_to_45
5957,Male,30,Other,0,0,0,6,F,True,18,1,25_to_45
6041,Male,48,Caucasian,0,0,0,2,F,False,1,0,45_to_65
10361,Female,26,Caucasian,0,0,0,1,F,False,4,1,25_to_45
5079,Male,26,Caucasian,0,0,0,3,M,False,2,0,25_to_45
9706,Female,24,Caucasian,0,2,0,7,M,False,2,0,18_to_25
1705,Male,30,African-American,0,0,0,10,F,False,106,0,25_to_45
1485,Male,21,African-American,0,0,0,1,M,True,1,0,18_to_25
10477,Male,31,Hispanic,0,0,0,0,M,False,0,0,25_to_45
5900,Male,32,Caucasian,0,0,0,4,F,False,6,0,25_to_45
6850,Male,43,Caucasian,0,0,0,0,F,False,1,1,25_to_45
9062,Female,40,Caucasian,0,0,0,0,M,False,3,0,25_to_45
9031,Male,27,African-American,0,0,0,21,F,True,36,0,25_to_45
4943,Male,46,African-American,1,0,1,9,F,True,116,1,45_to_65
10918,Male,30,Caucasian,0,0,0,2,F,False,64,0,25_to_45
8030,Male,21,African-American,0,0,0,2,M,True,36,1,18_to_25
9261,Male,26,African-American,0,0,0,3,F,True,48,0,25_to_45
2441,Male,25,Other,0,0,0,0,F,False,1,0,25_to_45
10068,Male,22,Caucasian,0,0,1,0,F,False,1,0,18_to_25
7889,Male,36,Caucasian,0,0,0,0,F,True,1,0,25_to_45
157,Male,30,Caucasian,0,0,0,0,F,False,6,0,25_to_45
442,Male,33,Caucasian,0,0,0,1,M,True,1,0,25_to_45
2231,Male,24,African-American,0,5,0,12,M,True,37,1,18_to_25
452,Male,62,Caucasian,0,0,0,0,F,False,2,0,45_to_65
6356,Male,35,Hispanic,0,0,0,3,F,True,10,0,25_to_45
4937,Male,48,Other,0,0,0,4,F,False,2,0,45_to_65
6740,Female,36,African-American,0,0,0,1,F,False,7,0,25_to_45
2487,Male,32,African-American,0,0,0,1,F,True,20,0,25_to_45
4393,Male,21,African-American,0,0,0,0,F,True,118,0,18_to_25
4641,Female,35,Caucasian,0,0,0,1,M,False,1,0,25_to_45
6883,Female,54,Caucasian,0,0,0,1,M,False,5,0,45_to_65
4397,Male,37,African-American,0,0,0,2,F,True,1,0,25_to_45
9038,Female,33,African-American,0,0,0,1,F,False,2,0,25_to_45
128,Male,25,African-American,1,6,1,14,F,True,8,1,25_to_45
9079,Male,22,Hispanic,0,0,0,0,F,True,33,0,18_to_25
1004,Male,23,Hispanic,0,0,0,2,M,True,20,0,18_to_25
6201,Female,52,Caucasian,0,0,0,1,F,False,4,0,45_to_65
5263,Male,19,African-American,2,1,1,3,F,False,1,1,18_to_25
1247,Female,23,African-American,0,0,0,1,F,False,2,0,18_to_25
5646,Male,23,African-American,0,0,0,6,F,True,2,0,18_to_25
5203,Male,20,African-American,1,0,0,1,F,False,1,0,18_to_25
2195,Male,25,African-American,0,0,0,8,F,True,30,0,25_to_45
7145,Male,29,African-American,0,0,0,1,F,False,2,0,25_to_45
5519,Male,40,African-American,0,0,0,0,M,False,3,0,25_to_45
9512,Male,61,African-American,0,0,0,8,M,False,35,0,45_to_65
2058,Male,20,African-American,0,0,1,0,F,True,2,0,18_to_25
8905,Male,52,Caucasian,0,0,0,0,M,False,1,0,45_to_65
2418,Male,46,Caucasian,0,0,0,0,F,False,1,0,45_to_65
10568,Male,34,Caucasian,0,0,0,11,F,False,2,0,25_to_45
6679,Female,26,Other,0,0,0,4,M,True,2,0,25_to_45
5420,Male,22,African-American,0,0,0,2,F,False,17,0,18_to_25
9267,Female,40,Caucasian,0,0,0,0,M,False,2,0,25_to_45
5119,Male,31,African-American,5,0,0,10,F,False,5,1,25_to_45
4955,Male,23,African-American,0,1,0,4,F,True,144,1,18_to_25
1176,Male,25,Caucasian,0,0,0,0,M,False,1,0,25_to_45
4258,Male,25,Caucasian,0,0,0,0,M,False,1,0,25_to_45
2518,Male,25,Hispanic,0,0,4,5,F,False,0,1,25_to_45
5514,Male,54,Other,0,0,0,0,M,False,0,0,45_to_65
4873,Female,27,African-American,0,0,0,4,F,True,1,0,25_to_45
3387,Male,52,African-American,0,0,0,1,M,True,71,0,45_to_65
7747,Male,28,Hispanic,0,0,0,1,M,False,34,0,25_to_45
9365,Male,47,Native American,4,0,0,22,F,True,4,1,45_to_65
1093,Male,21,Caucasian,0,0,0,0,M,False,2,0,18_to_25
3465,Male,49,Other,0,0,0,2,F,False,1,0,45_to_65
2205,Female,23,African-American,0,0,0,0,M,False,2,0,18_to_25
3604,Male,53,Other,0,0,0,1,F,False,6,0,45_to_65
1972,Male,45,Caucasian,0,0,0,0,M,False,3,0,45_to_65
1471,Male,22,Caucasian,0,0,0,2,M,True,14,0,18_to_25
8988,Male,20,African-American,0,0,2,1,F,False,3,0,18_to_25
1531,Male,21,Hispanic,0,0,1,1,F,False,2,0,18_to_25
5612,Male,57,African-American,0,0,0,9,F,False,0,0,45_to_65
9659,Male,25,African-American,0,0,0,0,M,False,1,0,25_to_45
7231,Male,37,African-American,0,0,0,3,M,False,1,0,25_to_45
1595,Male,55,African-American,0,0,0,17,F,True,26,1,45_to_65
5604,Male,33,African-American,0,0,0,8,F,False,3,0,25_to_45
7983,Male,24,African-American,0,0,0,2,M,False,4,0,18_to_25
3948,Male,21,African-American,1,0,0,1,F,False,1,0,18_to_25
10914,Male,46,African-American,0,0,0,13,F,False,22,0,45_to_65
8094,Male,59,Caucasian,0,0,0,0,M,False,1,0,45_to_65
4506,Male,34,African-American,3,0,0,8,F,False,0,1,25_to_45
3197,Female,27,Other,0,0,0,0,M,False,1,0,25_to_45
7439,Male,38,African-American,0,0,0,1,F,False,78,0,25_to_45
7802,Male,27,Hispanic,0,0,0,0,M,True,0,0,25_to_45
5680,Male,32,African-American,0,0,0,6,M,True,3,0,25_to_45
2582,Male,46,Caucasian,0,0,0,5,M,False,1,0,45_to_65
9444,Female,25,Caucasian,0,0,0,0,F,False,1,0,25_to_45
10198,Male,35,Other,0,0,0,2,F,False,1,0,25_to_45
9624,Male,39,African-American,0,0,0,0,M,False,1,0,25_to_45
2632,Male,56,Caucasian,0,0,0,4,F,False,8,0,45_to_65
7487,Male,36,Caucasian,0,0,0,1,F,False,1,0,25_to_45
5958,Male,21,African-American,0,0,0,1,F,True,16,0,18_to_25
2718,Female,35,African-American,0,0,0,0,F,True,2,0,25_to_45
2792,Male,31,African-American,0,0,0,5,M,False,1,1,25_to_45
2252,Male,42,Other,0,0,0,1,M,False,1,0,25_to_45
5639,Male,42,Caucasian,0,0,0,4,F,False,18,0,25_to_45
